Name,Lat,Lng,Color
"Bastrop, Bastrop, TX",30.1104947,-97.31527009999999,2
"Cedar Creek, Bastrop, TX",30.0873153,-97.501432,2
"Elgin, Bastrop, TX",30.349652799999998,-97.3702735,2
"Lost Pines, Bastrop, TX",30.0873153,-97.501432,2
"Austin, Bastrop, TX",30.107341499999997,-97.316222,2
"Temple, Bell, TX",31.0982344,-97.342782,3
"Killeen, Bell, TX",31.117119399999996,-97.7277959,0
"Belton, Bell, TX",31.0560132,-97.464453,0
"Fort Hood, Bell, TX",31.13633149999999,-97.77970490000001,0
"Salado, Bell, TX",30.9471278,-97.5386204,0
"Harker Heights, Bell, TX",31.083510200000003,-97.6597376,0
"Morgans Point, Bell, TX",31.145732199999998,-97.4752885,3
"Johnson City, Blanco, TX",30.2767408,-98.4119811,0
"Clifton, Bosque, TX",31.78237979999999,-97.57668620000001,3
"Brownwood, Brown, TX",31.709319699999998,-98.99116109999999,1
"Marble Falls, Burnet, TX",30.5782297,-98.2729184,0
"Burnet, Burnet, TX",30.75823759999999,-98.2283585,0
"Spicewood, Burnet, TX",30.4760499,-98.156574,0
"Granite Shoals, Burnet, TX",30.586951199999998,-98.3816672,0
"Lockhart, Caldwell, TX",29.8849441,-97.6699996,2
"Lytton Springs, Caldwell, TX",30.004662899999996,-97.6124989,2
"Copperas Cove, Coryell, TX",31.124062,-97.9030785,0
"Gatesville, Coryell, TX",31.435164500000003,-97.743911,3
"El Paso, El paso, TX",31.7618778,-106.48502169999999,4
"Anthony, El paso, TX",31.999267600000003,-106.60554779999998,4
"Horizon City, El paso, TX",31.69261209999999,-106.2074793,4
"Marlin, Falls, TX",31.306287400000002,-96.8980439,3
"La Grange, Fayette, TX",29.9055033,-96.876647,2
"Round Top, Fayette, TX",30.0652201,-96.69608670000001,2
"Teague, Freestone, TX",31.6271145,-96.283862,3
"Hamilton, Hamilton, TX",31.703765500000003,-98.12392309999998,1
"San Marcos, Hays, TX",29.8832749,-97.9413941,2
"Wimberley, Hays, TX",29.997436199999996,-98.0986204,2
"Buda, Hays, TX",30.0817231,-97.84289270000001,2
"Kyle, Hays, TX",29.989105199999997,-97.8772267,2
"Dripping Springs, Hays, TX",30.190206699999997,-98.0866781,2
"Creedmore, Hays, TX",30.0899368,-97.7338917,2
"Niederwald, Hays, TX",30.009384000000004,-97.7280573,2
"Woodcreek, Hays, TX",30.0282683,-98.1111211,2
"Georgetown, Hays, TX",30.6933064,-97.731469,0
"Hillsboro, Hill, TX",32.0109886,-97.1300061,3
"Lampasas, Lampasas, TX",31.06378399999999,-98.1816957,0
"Giddings, Lee, TX",30.182715899999998,-96.936371,2
"Jewett, Leon, TX",31.361566399999997,-96.1441315,3
"Groesbeck, Limestone, TX",31.524337899999995,-96.53386929999999,3
"Mexia, Limestone, TX",31.6798895,-96.482203,3
"Kingsland, Llano, TX",30.6582405,-98.4405849,0
"Brady, Mcculloch, TX",31.135168199999995,-99.3350552,1
"Waco, Mclennan, TX",31.549333,-97.1466695,3
"Robinson, Mclennan, TX",31.467668699999997,-97.1147225,3
"Hewitt, Mclennan, TX",31.46239019999999,-97.1958377,3
"West, Mclennan, TX",31.802305699999998,-97.0909551,3
"Woodway, Mclennan, TX",31.5059998,-97.2050055,3
"Robison, Mclennan, TX",31.467668699999997,-97.1147225,3
"Cameron, Milam, TX",30.853245399999995,-96.9769304,3
"Rockdale, Milam, TX",30.655475899999995,-97.0013744,3
"Goldthwaite, Mills, TX",31.449885499999997,-98.5708763,1
"Woodway, Potter, TX",31.5059998,-97.2050055,3
"Franklin, Robertson, TX",31.026019399999996,-96.4852444,3
"San Saba, San saba, TX",31.1957234,-98.718098,1
"San Angelo, Tom green, TX",31.4637723,-100.4370375,1
"Carlsbad, Tom green, TX",31.605688399999995,-100.643744,1
"Austin, Travis, TX",30.267153000000004,-97.7430608,2
"Lago Vista, Travis, TX",30.460197499999996,-97.9883477,0
"Pflugerville, Travis, TX",30.4548451,-97.62226650000001,2
"Lakeway, Travis, TX",30.3679788,-97.991679,0
"Horseshoe Bay, Travis, TX",30.544088399999996,-98.3698461,0
"Manchaca, Travis, TX",30.140524900000003,-97.8330491,2
"Del Valle, Travis, TX",30.209106899999995,-97.6472349,2
"Georgetown, Travis, TX",30.7240922,-97.7317872,0
"Sunset Valley, Travis, TX",30.228587800000003,-97.8150412,2
"Jonestown, Travis, TX",30.495474800000004,-97.9233468,0
"Manor, Travis, TX",30.340762899999994,-97.5569456,2
"Bee Cave, Travis, TX",30.306098,-97.9523768,2
"Bee Caves, Travis, TX",30.306098,-97.9523768,2
"West Lake Hills, Travis, TX",30.2979843,-97.8019515,2
"Dripping Springs, Travis, TX",30.3423832,-98.1269025,0
"Round Rock, Travis, TX",30.508255100000003,-97.678896,0
"Cedar Park, Travis, TX",30.505197999999996,-97.82028879999999,0
